,countyFIPS,state,county,PVI,pop_density,avg_household_size,share_granpa_house,healthcare_prof_pc,health_factors,pres_vote_average,Years of Potential Life Lost Rate,% Fair or Poor Health,% Low Birthweight,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,# Driving Deaths,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,% Uninsured,Primary Care Physicians Ratio,Dentist Ratio,Mental Health Provider Ratio,Preventable Hospitalization Rate,% With Annual Mammogram,% Vaccinated (Flu),High School Graduation Rate,% Some College,% Unemployed,Income Ratio,% Single-Parent Households,Social Association Rate,Violent Crime Rate,Injury Death Rate,Average Daily PM2.5 (Air pollution),Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,Life Expectancy,Age-Adjusted Death Rate,Child Mortality Rate,Infant Mortality Rate,% Adults with Diabetes,HIV Prevalence Rate,% Food Insecure,% Limited Access to Healthy Foods,Drug Overdose Mortality Rate,Motor Vehicle Mortality Rate,% Insufficient Sleep,% Uninsured (Children),Other Primary Care Provider Ratio,% Disconnected Youth,Average Grade Performance,Median Household Income,% Enrolled in Free or Reduced Lunch,Segregation index (Black/White),Segregation Index (White/Not-White),Homicide Rate,Suicide Rate (Age-Adjusted),Firearm Fatalities Rate,Juvenile Arrest Rate,Average Traffic Volume per Meter of Major Roadways,% Homeowners,% Severe Housing Cost Burden,% less than 18 years of age,% 65 and over,% Black,% American Indian & Alaska Native,% Asian,% Native Hawaiian/Other Pacific Islander,% Non-Hispanic White,% Not Proficient in English,% Female,% Rural,2016_senate_vote_split
27,45001,South Carolina,Abbeville,22.99267899,0.429791511,1.719348888,-0.326469771,0.757840668,0.008598192,0.288417363,-0.108870627,5.762078618,1.732474302,-5.254292943,-1.394138295,-0.453033139,0.832765289,-0.067189106,0.727892574,-0.052647692,-0.403162525,0.248006749,-0.215566238,-0.014385806,-0.113787727,0.098865403,0.094937364,0.90404381,0.627843297,0.680421395,-1.772818881,1.083391532,4.819720695,2.335225373,0.014394098,-0.313674994,-1.335114647,0.468197012,0,1.554790012,-0.51977731,0.259892379,-1.242505821,2.29999721,-0.161865927,0,-0.194055739,0.826299328,-5.370614199,3.04E-05,-0.209277878,0.532400075,-1.37820191,0.296814794,0,0.325216767,-0.007833369,-0.993612796,-1.245065161,0.177474647,0.766981523,-0.027264375,-0.348095638,-0.524947298,0,0.024188548,4.447112586,-0.64723682,2.253717064,2.147582448,4.467036131,0.029409462,0.017372951,-0.003503411,1.196556207,0.062861307,2.969587516,-0.597886414,-0.335149054
28,46085,South Dakota,Lyman,19.24765976,-0.013726972,1.862582473,-0.672287545,0.38949127,0.027406736,0.426252516,-0.168088313,4.943423424,1.331658844,-6.398626532,-1.428326972,-0.278789624,0.924340854,-0.034611018,0.793454754,-0.017549231,-0.302371894,0.333728488,-0.460649846,-0.031801917,-0.053151944,0.115483976,0.187900784,1.000218683,0.58454376,0.591359298,-1.989928129,1.129774232,3.333788976,3.041168205,0.009429344,0,-2.3313443,0.252106084,0,1.337908072,-0.482694989,0.08293195,-1.20657249,2.814701901,0,0,-0.152296909,0,-5.052617306,0.001890209,0,0.919454079,-1.068894399,0.679975711,0,0,-0.006374164,-1.111149233,-0.805654158,0,2.607838322,0,-1.454374669,0,0,0.018329267,3.950188335,-0.313984226,3.301234101,1.561835408,0.110510682,3.443734324,0.013257105,-0.009000492,0.967165138,0.020762903,2.743586014,-0.760889194,-0.470958712
29,46039,South Dakota,Deuel,16.21391844,0.142398746,1.604223153,-0.162177822,0.70692575,0.019883318,0.318902608,0,3.085015842,0.635842915,-3.948563147,-1.378943327,-0.377527616,0.769807089,-0.039508096,0.846968493,-0.007799658,0,0,0,-0.017440549,-0.060329752,0,0.44954252,0.980983709,1.039188906,0.736356049,-2.074748092,1.211311018,3.204245086,1.118765988,0.022930568,-0.031932874,-0.840472723,0.256607978,0,0.892657441,-0.476416438,0.161191677,-1.329034138,1.46643987,0,0,-0.136330298,0,-3.497965827,0.001366921,0,0,-0.913910139,0.430009718,0,0,-0.006009048,-1.297984611,-0.465390816,0,0,0,0,0,0,0.017007612,4.658327283,-0.32198781,2.6727841,2.158408873,0.138554377,0.048706543,0.010706506,0,1.642555073,0.134174106,2.776490582,-0.760889194,-0.490701001
30,46015,South Dakota,Brule,16.8168954,0.131893303,1.498366159,-0.207095824,1.100961989,0.016658996,0.497557883,-0.07921033,3.469952797,0.954386528,-4.840724977,-1.109232649,-0.42980067,0.712572361,-0.071725868,0.800893318,-0.001949915,0,0.194780331,-0.176209747,-0.005408933,-0.036375905,0.052695985,0.125909505,1.038688633,0.909290293,0.658261497,-2.225354464,0.741202573,3.781249278,1.780885059,0.01848,-0.608647424,-1.313087895,0.270113661,0,1.145969504,-0.470553876,0.06424306,-1.322353265,1.763999731,0,0,-0.05526904,0,-4.098626626,0.000657943,0,0,-0.977766704,0.879023602,0,0,-0.007291412,-1.165103074,-0.831851555,0,1.376599955,0,0,0,0.032616206,0.0953195,3.678696589,-0.286054706,2.932159653,1.87132818,0.086965568,0.868553439,0.016145661,-0.006576952,1.458956179,0,2.878021475,-0.760889194,-0.51826087
31,46053,South Dakota,Gregory,19.02639523,0.067985664,1.51504737,-0.193648043,0.99721447,0.025794575,0.756134104,0,3.818710608,0.775097768,-4.731778382,-1.1320251,-0.423992553,1.035948573,-0.060965572,0.73934066,-0.013649402,-0.194381932,0.108828672,-0.140431118,-0.01147769,-0.029295471,0.25453611,0.535691129,0.923278785,0.692792604,0.73303913,-2.347628901,0.89121385,4.43964923,2.033418921,0.020325376,0,-1.503493663,0.270113661,0,1.21934365,-0.509007484,0.087604173,-1.294822566,1.7560775,0,0,-0.109309878,0,-4.310624555,0.00064873,0,0.918780495,-0.975449411,0.658851128,0,0,-0.0064496,-0.950763654,-0.798704482,0,0.096043492,0,0,0,0.047565301,0.010876036,4.216614055,-0.33611907,2.645433895,2.510518061,0.061693523,0.685410835,0.019041876,-0.016329953,1.516978637,0,2.791990262,-0.760889194,-0.593705293
32,46099,South Dakota,Minnehaha,17.40998716,0.651499094,1.643391952,-0.169348148,1.257687788,0.017196383,0.179623357,-0.069893441,3.364902183,1.251471892,-4.684733557,-1.226993649,-0.476265607,0.555176859,-0.104827731,0.888951776,-0.113095042,-0.492657654,0.224095097,-0.205727116,-0.008936143,-0.026054329,0.032814128,0.222491823,1.038688633,1.277336364,0.680209266,-2.399250493,0.710104549,3.634895541,1.930338082,0.017760458,-0.370678584,-1.028374871,0.360151548,0,1.307316383,-0.550141114,0.067747227,-1.297087559,1.623281451,-0.131534329,-0.498759125,-0.106853476,0.435965175,-3.921961685,0.000232005,-0.105466887,0.215348226,-0.995062672,0.302847091,0,0.110106091,-0.006426249,-1.406431127,-0.603023649,0.334575307,1.210343012,-0.010537915,-0.372650515,-0.277984962,0.085811686,0.181161484,3.712057753,-0.42523166,2.85655953,1.290264574,1.052037592,0.244780074,0.103980363,-0.018454635,1.413398172,0.283685306,2.847902209,-0.103756393,-0.348541482
33,46025,South Dakota,Clark,16.76825378,0.05694256,1.556110194,-0.216591126,0.943633531,0.020420705,0.471392704,0,3.438693778,1.124542326,-4.244036441,-1.192804971,-0.423992553,0.812733135,-0.047266812,0.851301123,-0.003899829,0,0.041807071,-0.111808215,0,-0.026012598,0,0.15523669,1.000218683,0.714442373,0.716454534,-2.196087467,1.079884253,3.673749169,1.227776479,0.016726718,-0.101641508,-0.901600369,0.252106084,0.210862336,0.905055461,-0.451517867,0.186888901,-1.307227252,1.461633267,0,0,-0.122820088,0,-4.02796065,0.000754394,0,0,-1.040286861,0.688585562,0,0,-0.005836136,-1.136638499,-0.571120656,0,0,0,0,0,0,0.008810878,4.521941491,-0.322850935,2.901985682,2.08678615,0.299710234,0.042372347,0.027095693,0,1.619748231,0.074827386,2.789913684,-0.760889194,-0.513416816
34,46077,South Dakota,Kingsbury,16.0932168,0.121055519,1.412650058,-0.104081398,0.794883695,0.0123599,0.381395953,0,3.054850434,1.122946523,-3.903760251,-1.15101881,-0.447225022,0.698263679,-0.075869452,0.834429429,-0.009749573,-0.816404113,0.08510862,-0.05635134,-0.020169454,-0.01710989,0,0.193681623,1.019453658,0.909290293,0.73303913,-2.189779635,0.794342672,3.221146382,1.161682314,0.027257254,0,-1.629968385,0.27911745,0,1.072082863,-0.488606899,0.151847232,-1.30326701,1.869121035,0,0,-0.115450883,0,-3.25063491,0.000733019,0,0.898807762,-0.948224564,0.461463001,0,0,-0.006169503,-1.279359643,-0.466090138,0,0,0,0,0,0,0.034286715,4.63294712,-0.34424165,2.573479408,2.284040649,0.072636315,0.096623424,0.026602923,-0.003495719,1.640179226,0.00946039,2.799868565,-0.760889194,-0.47609794
35,46027,South Dakota,Clay,16.41550422,0.372488939,1.506725382,-0.02211963,0.984787768,0.018271157,-0.249959476,-0.063781562,3.840807539,0.994011545,-4.751138135,-1.15101881,-0.394951967,0.563762069,-0.096369089,1.032912808,-0.013649402,-0.388763863,0.164354287,-0.042934355,-0.012658857,-0.019530314,0.106056713,0.183811897,0.884808835,1.298986133,0.689039182,-2.823307945,0.785317647,5.776774996,1.831262755,0.015787917,-0.223829667,-0.580556777,0.369155337,0,2.339691821,-0.447122375,0.127902092,-1.286881385,1.783308792,0,0,-0.095799669,0.215948083,-5.653278105,0.000547284,0,0.230556177,-1.066260134,0.379130493,0,0,-0.00602032,-1.086526791,-0.519958668,0,0.603204602,0,0,0,0.051370525,0.024619182,2.980114434,-0.911208158,1.964734753,1.206227383,0.262564354,0.357934494,0.121759112,-0.014695911,1.504879038,0.076663389,2.872610023,-0.185063356,-0.149881983
36,46041,South Dakota,Dewey,22.25834507,-0.004555241,2.302771737,-1.052786838,0.333774944,0.031168444,-0.403511931,-0.19913662,7.09073147,1.563113833,-9.316660292,-1.492905585,-0.296213975,0.778392298,-0.06120651,0.880319779,-0.001949915,0,0.88657048,-0.548307486,-0.04753181,-0.020531869,0.17839283,0.262675708,0.365464519,0.562893991,0.666840899,-1.665627906,2.40043679,4.893729961,3.085306733,0.016823609,0,-3.081038463,0.229596612,0,1.843022029,-0.499025346,0.120893758,-1.139021046,3.789655663,0,0,-0.216163355,0,-7.27859556,0.001013588,0,1.414992946,-1.228628643,0.567012736,0,0.584062766,-0.006632275,-0.982601808,-0.939602393,0,1.316731235,0,-0.987248394,0,0,0.009779607,3.372452388,-0.366402002,4.255917879,0.933947333,0.074272042,6.51479227,0.008579844,-0.002912507,0.348984694,0,2.899622327,-0.487594905,-0.017709563
37,46065,South Dakota,Hughes,15.61125649,0.321381846,1.464550153,-0.226780515,0.646675337,0.003761709,0.639306162,-0.072591912,3.339273745,1.172335375,-4.61995672,-1.234591133,-0.476265607,0.580932487,-0.091246588,0.892123835,-0.011699487,-0.68033676,0.201716243,-0.200360321,-0.01028023,-0.024551997,0.028825671,0.118436712,1.019453658,1.212387057,0.642202689,-2.382640889,0.702394279,3.767003035,1.514450891,0.035424359,-0.414625566,-1.04219616,0.252106084,0,1.323924104,-0.542399415,0.025697224,-1.309769513,1.523450831,-0.169696205,0,-0.115450883,0.161016471,-3.780629733,0.000271229,0,0.27560578,-0.887134285,0.368319873,0,0,-0.006618627,-1.642113121,-0.484013642,0,0.485279942,0,-0.363624876,0,0.093016588,0.207256789,3.882424206,-0.391437018,2.705328448,1.708471176,0.114099811,1.048222521,0.032765767,-0.007793967,1.419921509,0.140034373,2.922514555,-0.192300864,-0.540593097
38,46111,South Dakota,Sanborn,15.65415293,0.069930429,1.498366159,-0.038509554,1.072780958,0.025257188,0.507502072,0,3.034810916,0.911289036,-4.300832567,-1.496704327,-0.360103264,0.841350498,-0.032860654,0.897478802,-0.005849744,-0.45355784,0.140749195,0,0,-0.033788556,0,0.147246912,0.942513759,0.9742396,0.776159079,-2.001294676,0.798468899,3.574077076,1.358389321,0,-0.312969342,0,0.283619344,0,0.507507735,-0.482223146,0.208497931,-1.309030726,1.310853365,0,0,-0.163350717,0,-3.497965827,0.00151706,0,0,-0.94982274,0.60000972,0,0,-0.006675525,-1.285567965,-0.585139607,0,0,0,0,0,0,0.016200198,4.128331967,-0.243654191,2.839320777,1.937081045,0.026744866,0.039859391,0.012165081,0,1.632904176,0.106372264,2.753348274,-0.760889194,-0.569285084
39,46059,South Dakota,Hand,16.05060127,-0.017363873,1.421400815,-0.017110556,0.958672407,0.003224322,0.765525783,0,2.81228759,1.116509881,-3.839343976,-1.181408746,-0.447225022,0.600964642,-0.062690148,0.837439964,-0.007799658,-0.34016838,0.046788665,0,-0.013351266,-0.022687993,0,0.295715791,1.019453658,1.234036826,0.776159079,-2.508969513,0.626250117,4.173441165,1.470390111,0.026211486,-0.027402308,-1.546266349,0.256607978,0,0.775761823,-0.484257457,0.077091672,-1.327240504,1.305279812,0,0,-0.089658664,0,-3.497965827,0.000654475,0,0,-0.892894867,0.685881738,0,0,-0.007328229,-1.231543842,-0.322626793,0,0,0,0,0,0,0.0564369,4.026186646,-0.269432929,2.462043315,2.497773294,0.019915168,0.048568426,0.016823017,-0.005271441,1.675678564,0,2.882323679,-0.760889194,-0.638228942
40,46135,South Dakota,Yankton,16.89638173,0.409381609,1.506725382,-0.154974891,1.473973019,0.015584222,0.272015783,-0.08677114,3.356033507,1.360790122,-4.478769688,-1.428326972,-0.447225022,0.532282968,-0.09500757,0.898840945,-0.062397264,-0.68033676,0.106529475,-0.201254787,-0.008390362,-0.026513375,0.011119336,0.198710484,0.980983709,1.255686595,0.742413032,-2.116644573,0.71871018,3.921794604,2.154093007,0.016244003,-0.266829073,-1.538138693,0.351147759,0,1.316262175,-0.54377126,0.063075004,-1.290858895,1.831378411,-0.236084217,0,-0.110538079,0.227573821,-4.063293638,0.000491545,0,0.398632605,-0.977438994,0.329510379,0,0,-0.006590521,-1.324481265,-0.550303332,0.306874325,0.966719855,0,-0.31633448,-0.435853893,0.106908676,0.126275358,3.80417611,-0.38416086,2.387056502,1.859464004,0.314604188,0.282112471,0.038209175,-0.008271015,1.524269635,0.075606638,2.758219416,-0.264537686,-0.358270989
41,46005,South Dakota,Beadle,15.95215025,0.250752988,1.539793206,-0.064294212,0.570823685,0.022032866,0.365064221,-0.087385573,3.759226059,1.39441234,-4.73682059,-1.356150875,-0.441416904,0.555176859,-0.07752002,0.78261454,-0.015599316,-0.850420951,0.120286339,-0.448127326,-0.013449018,-0.026262986,0.021150911,0.358929036,0.961748734,1.147437751,0.566183676,-1.810934803,0.706875132,3.08815472,2.042963181,0.022977611,-0.23733799,-1.050885784,0.27911745,0,1.380164415,-0.525799537,0.055482643,-1.291061434,1.831727176,-0.15464085,-0.89572344,-0.108081677,0.101143921,-4.557955472,0.000413484,0,0.248267317,-1.011272794,0.442196642,0,0,-0.005437034,-1.164634521,-0.901843397,0,1.303405902,0,-0.397040722,0,0.027587874,0.104253326,3.903644211,-0.26505874,3.097944167,1.676315078,0.148793191,0.13237709,0.480407645,-0.071939829,1.280967142,1.135435405,2.821217068,-0.208218959,-0.472440945
42,46035,South Dakota,Davison,15.89802744,0.41619259,1.44740982,-0.0228256,0.775392354,0.009135579,0.445605204,-0.077983564,3.476820502,1.165118985,-4.582269367,-1.037056552,-0.458841256,0.615273324,-0.09516746,0.823491461,-0.011699487,-0.907115681,0.192519454,-0.178893144,-0.011461398,-0.015287618,0.03855509,0.163132471,1.057923607,1.320635902,0.706503777,-2.516626642,0.718456277,3.754832893,2.092811501,0.017437077,-0.381107775,-1.199603705,0.306128816,0,1.221431369,-0.544967706,0.035625697,-1.293203137,1.77106323,-0.143210578,0,-0.100712472,0.141252717,-4.169292602,0.000333082,0,0.195594838,-0.985412491,0.310989138,0,0,-0.007236225,-1.21177092,-0.537834475,0.444857454,0.784676064,0,-0.321391935,0,0.06795043,0.029572872,3.467407605,-0.443545881,2.576249928,1.856183062,0.126381316,0.294871785,0.027089589,-0.014771222,1.571964336,0.002347823,2.875562701,-0.177465389,-0.502934932
44,46117,South Dakota,Stanley,18.31895659,-0.032157316,1.612122882,-0.225326614,1.910703551,0.001074774,0.791442658,0,2.787718844,1.042075889,-3.973441632,-1.063647745,-0.499498076,0.663922842,-0.097381997,0.902503922,-0.001949915,0,0.07637167,-0.107335886,-0.01226785,-0.042037471,0.182623012,0.162286495,0.923278785,1.125787982,0.736356049,-2.13298765,0.71493179,3.039073825,1.967127322,0,-0.1241313,-1.106709482,0.234098506,0,0.751892229,-0.518897113,0.044970142,-1.44099586,1.634534099,0,0,-0.136330298,0,-3.003303993,0.00028399,0,0,-0.924641968,0.429917679,0,0,-0.006284506,-1.639723502,-0.503848312,0,0,0,0,0,0.02853918,0.099572241,4.719901688,-0.113571494,2.717043058,2.013945117,0.102109721,0.6058071,0.011174807,0,1.5146688,0,2.801059275,-0.323493349,-0.610789981
45,46107,South Dakota,Potter,16.86947986,0.00609012,1.51504737,-0.233528036,0.69969779,0.010210352,0.911365335,0,2.848861831,1.281559168,-3.61817167,-1.052251519,-0.360103264,0.86424439,-0.065477715,0.78583763,-0.003899829,0,0.085875019,0,0,-0.030700429,0.133371604,0.245850175,0.865573861,0.606193529,0.720719144,-2.347237169,0.961478121,3.413487986,1.691933858,0.022000394,0,-2.245525519,0.243102295,0,0.682070782,-0.516170101,0.092276395,-1.312340361,1.436698822,0,0,-0.12527649,0,-3.038636981,0.001669504,0,0,-0.898686413,0.530077711,0,0,-0.006193677,-1.282006965,-0.484285463,0,0,0,0,0,0,0.023821181,4.762461309,-0.305256052,2.437848901,2.851512455,0.073587765,0.211367894,0.032515548,-0.007791319,1.615474533,0,2.900025258,-0.760889194,-0.62238806
46,46023,South Dakota,Charles Mix,17.60311012,0.172571656,1.976251928,-0.802033895,0.577359949,0.02848151,0.395027809,-0.142324654,5.014113234,1.112162409,-6.156680055,-1.610666586,-0.453033139,0.646752424,-0.062493191,0.728554022,-0.013649402,-0.971909658,0.284525666,-0.375675602,-0.012797339,-0.025984777,0.094030909,0.266435603,0.90404381,0.58454376,0.569183324,-1.919567471,0.879451191,4.479434615,2.794412936,0.019522783,-0.147859913,-2.057296516,0.306128816,0.210862336,1.298557835,-0.503935398,0.046722225,-1.226748428,2.705917041,-0.300097335,0,-0.12527649,0,-4.875952365,0.000195725,0,0.484887301,-1.012053611,0.612322697,0,0.497674061,-0.006505765,-1.110750964,-1.317294323,0,1.196847465,-0.053328024,-0.65563591,-0.556117725,0.087203051,0.034012072,4.091922161,-0.273356054,3.337972251,1.811620315,0.076525602,2.824869291,0.011301358,-0.001841448,1.089109731,0.006850716,2.876503766,-0.760889194,-0.450510949
47,46091,South Dakota,Marshall,15.08441851,0.11791639,1.777966505,-0.267172166,0.966659246,0.026331962,0.014993477,0,3.267654382,1.110372617,-4.332351484,-1.15101881,-0.418184436,0.54659165,-0.002224266,0.854903204,-0.007799658,-0.68033676,0.071773276,-0.098391229,-0.039133302,-0.071110374,0,0.218261941,1.057923607,0.432995378,0.758108868,-2.469991693,1.041601297,3.515860928,1.677409546,0.028096986,-0.191870488,-1.245750114,0.243102295,0.210862336,1.064157429,-0.509030484,0.101036812,-1.323953964,1.340128087,0,0,-0.132645695,0,-3.391966863,0.000985977,0,0,-0.969113803,0.924955302,0,0,-0.005846067,-1.332142101,-0.62107941,0,0,0,0,0,0,0.020894339,4.209436718,-0.269294784,2.616944549,1.993271254,0.082601979,0.83850103,0.008257596,0,1.379615253,0.198504022,2.657039419,-0.760889194,-0.36142132
48,46105,South Dakota,Perkins,14.69272052,-0.136167026,1.455999643,-0.162664356,0.42507472,0.013972061,1.0397394,0,3.414755595,1.215052049,-4.342446864,-1.1320251,-0.418184436,0.612411587,-0.080258278,0.792883404,-0.003899829,-1.360673521,0.090205174,0,0,-0.040646423,0.029429982,0.16064154,0.769398987,0.303096764,0.751904107,-2.332964697,0.779399839,3.746067942,0.971033422,0.028881991,-0.015133291,0,0.220592823,0,1.006393717,-0.397308941,0.0776757,-1.297427721,1.525541902,0,0,-0.121591887,0,-3.709963756,0.000900461,0,0,-0.970685321,0.910653049,0,0,-0.006288679,-1.303185546,-0.592166978,0,0,0,0,0,0,0.009985873,4.275157983,-0.325025016,2.325673622,2.481213039,0.083371765,0.174708191,0.01589121,-0.011769638,1.638979415,0,2.867400057,-0.760889194,-0.712149533
49,26019,Michigan,Benzie,17.88929472,0.442848753,1.756199851,-0.242446874,1.052592611,0.008598192,0.105108665,-0.07599843,3.776086302,1.149476468,-4.756397309,-1.386540811,0,0.858520917,-0.100920441,0.886608293,-0.029248718,-0.45355784,0.141745514,-0.150270241,-0.015909105,-0.030867355,0.046652867,0.178548043,0.865573861,1.125787982,0.64524068,-2.321634868,1.500007959,3.522765069,1.743213721,0.016060238,-0.116032607,-1.096425683,0.337642076,0,1.461721372,-0.513655029,0.204993764,-1.317083051,1.537337453,0,0,-0.16703532,0.095040408,-3.709963756,0,-0.215084339,0.386803542,-1.222614157,0.294031047,0,0,0,-1.216011321,-0.932551113,0,0.225073023,0,0,0,0.055719352,0.088702347,5.228979683,-0.454665329,2.049334253,2.57756453,0.10337479,0.134853628,0.019022287,-0.005811561,1.623171866,0.040390665,2.895517096,-0.760889194,0
50,26153,Michigan,Schoolcraft,18.23747997,0.141787661,1.604223153,-0.218056327,0.870287325,0.036542314,0.140219049,-0.064256619,4.968774081,1.676190153,-5.693227837,-1.097836423,-0.400760084,0.75263667,-0.085892982,0.775876035,-0.009749573,-0.272134704,0.128525129,-0.194993527,-0.00936788,-0.022451515,0.027073167,0.148891867,0.961748734,0.259797227,0.751121689,-1.683892187,1.946423082,4.229858177,2.602467622,0.007622512,0,-1.041766307,0.297125027,0,1.488434583,-0.513301598,0.12030973,-1.29013484,1.657520561,0,0,-0.206337748,0,-5.54727914,0.00052651,0,0,-1.332355146,0.263588318,0,0,-0.006815396,-1.051596189,-1.075409218,0,0.237135132,0,0,0,0.101472642,0.092410762,4.803292645,-0.44286685,1.907340724,2.643301652,0.072467714,0.819293542,0.010464262,0,1.484301975,0.00379165,2.91376114,-0.448642149,0
